suite_id,sample_id,code,value,character
13,2,1,0,零
13,3,1,0,零
13,4,1,0,零
13,5,1,0,零
13,6,1,0,零
13,7,1,0,零
13,8,1,0,零
13,9,1,0,零
14,1,1,0,零
14,10,1,0,零
14,2,1,0,零
14,3,1,0,零
14,4,1,0,零
14,5,1,0,零
14,6,1,0,零
14,7,1,0,零
14,8,1,0,零
14,9,1,0,零
15,1,1,0,零
15,10,1,0,零
15,2,1,0,零
15,3,1,0,零
15,4,1,0,零
15,5,1,0,零
15,6,1,0,零
15,7,1,0,零
15,8,1,0,零
15,9,1,0,零
16,1,1,0,零
16,10,1,0,零
16,2,1,0,零
16,3,1,0,零
16,4,1,0,零
16,5,1,0,零
16,6,1,0,零
16,7,1,0,零
16,8,1,0,零
16,9,1,0,零
17,1,1,0,零
17,10,1,0,零
17,2,1,0,零
17,3,1,0,零
17,4,1,0,零
17,5,1,0,零
17,6,1,0,零
17,7,1,0,零
17,8,1,0,零
17,9,1,0,零
18,1,1,0,零
18,10,1,0,零
18,2,1,0,零
18,3,1,0,零
18,4,1,0,零
18,5,1,0,零
18,6,1,0,零
18,7,1,0,零
18,8,1,0,零
18,9,1,0,零
19,1,1,0,零
19,10,1,0,零
19,2,1,0,零
19,3,1,0,零
19,4,1,0,零
19,5,1,0,零
19,6,1,0,零
19,7,1,0,零
19,8,1,0,零
19,9,1,0,零
2,1,1,0,零
2,10,1,0,零
2,2,1,0,零
2,3,1,0,零
2,4,1,0,零
2,5,1,0,零
2,6,1,0,零
2,7,1,0,零
2,8,1,0,零
2,9,1,0,零
20,1,1,0,零
20,10,1,0,零
20,2,1,0,零
20,3,1,0,零
20,4,1,0,零
20,5,1,0,零
20,6,1,0,零
20,7,1,0,零
20,8,1,0,零
20,9,1,0,零
21,1,1,0,零
21,10,1,0,零
21,2,1,0,零
21,3,1,0,零
21,4,1,0,零
21,5,1,0,零
21,6,1,0,零
21,7,1,0,零
21,8,1,0,零
21,9,1,0,零
22,1,1,0,零
22,10,1,0,零
22,2,1,0,零
22,3,1,0,零
22,4,1,0,零
22,5,1,0,零
22,6,1,0,零
22,7,1,0,零
22,8,1,0,零
22,9,1,0,零
23,1,1,0,零
23,10,1,0,零
23,2,1,0,零
23,3,1,0,零
23,4,1,0,零
23,5,1,0,零
23,6,1,0,零
23,7,1,0,零
23,8,1,0,零
23,9,1,0,零
24,1,1,0,零
24,10,1,0,零
24,2,1,0,零
24,3,1,0,零
24,4,1,0,零
24,5,1,0,零
24,6,1,0,零
24,7,1,0,零
24,8,1,0,零
24,9,1,0,零
25,1,1,0,零
25,10,1,0,零
25,2,1,0,零
25,3,1,0,零
25,4,1,0,零
25,5,1,0,零
25,6,1,0,零
25,7,1,0,零
25,8,1,0,零
25,9,1,0,零
26,1,1,0,零
26,10,1,0,零
26,2,1,0,零
26,3,1,0,零
26,4,1,0,零
26,5,1,0,零
26,6,1,0,零
26,7,1,0,零
26,8,1,0,零
26,9,1,0,零
27,1,1,0,零
27,10,1,0,零
27,2,1,0,零
27,3,1,0,零
27,4,1,0,零
27,5,1,0,零
27,6,1,0,零
27,7,1,0,零
27,8,1,0,零
27,9,1,0,零
28,1,1,0,零
28,10,1,0,零
28,2,1,0,零
28,3,1,0,零
28,4,1,0,零
28,5,1,0,零
28,6,1,0,零
28,7,1,0,零
28,8,1,0,零
28,9,1,0,零
29,1,1,0,零
29,10,1,0,零
29,2,1,0,零
29,3,1,0,零
29,4,1,0,零
29,5,1,0,零
29,6,1,0,零
29,7,1,0,零
29,8,1,0,零
29,9,1,0,零
3,1,1,0,零
3,10,1,0,零
3,2,1,0,零
3,3,1,0,零
3,4,1,0,零
3,5,1,0,零
3,6,1,0,零
3,7,1,0,零
3,8,1,0,零
3,9,1,0,零
30,1,1,0,零
30,10,1,0,零
30,2,1,0,零
30,3,1,0,零
30,4,1,0,零
30,5,1,0,零
30,6,1,0,零
30,7,1,0,零
30,8,1,0,零
30,9,1,0,零
31,1,1,0,零
31,10,1,0,零
31,2,1,0,零
31,3,1,0,零
31,4,1,0,零
31,5,1,0,零
31,6,1,0,零
31,7,1,0,零
31,8,1,0,零
31,9,1,0,零
32,1,1,0,零
32,10,1,0,零
32,2,1,0,零
32,3,1,0,零
32,4,1,0,零
32,5,1,0,零
32,6,1,0,零
32,7,1,0,零
32,8,1,0,零
32,9,1,0,零
33,1,1,0,零
33,10,1,0,零
33,2,1,0,零
33,3,1,0,零
33,4,1,0,零
33,5,1,0,零
33,6,1,0,零
33,7,1,0,零
33,8,1,0,零
33,9,1,0,零
34,1,1,0,零
34,10,1,0,零
34,2,1,0,零
34,3,1,0,零
34,4,1,0,零
34,5,1,0,零
34,6,1,0,零
34,7,1,0,零
34,8,1,0,零
34,9,1,0,零
35,1,1,0,零
35,10,1,0,零
35,2,1,0,零
35,3,1,0,零
35,4,1,0,零
35,5,1,0,零
35,6,1,0,零
35,7,1,0,零
35,8,1,0,零
35,9,1,0,零
36,1,1,0,零
36,10,1,0,零
36,2,1,0,零
36,3,1,0,零
36,4,1,0,零
36,5,1,0,零
36,6,1,0,零
36,7,1,0,零
36,8,1,0,零
36,9,1,0,零
37,1,1,0,零
37,10,1,0,零
37,2,1,0,零
37,3,1,0,零
37,4,1,0,零
37,5,1,0,零
37,6,1,0,零
37,7,1,0,零
37,8,1,0,零
37,9,1,0,零
38,1,1,0,零
38,10,1,0,零
38,2,1,0,零
38,3,1,0,零
38,4,1,0,零
38,5,1,0,零
38,6,1,0,零
38,7,1,0,零
38,8,1,0,零
38,9,1,0,零
39,1,1,0,零
39,10,1,0,零
39,2,1,0,零
39,3,1,0,零
39,4,1,0,零
39,5,1,0,零
39,6,1,0,零
39,7,1,0,零
39,8,1,0,零
39,9,1,0,零
4,1,1,0,零
4,10,1,0,零
4,2,1,0,零
4,3,1,0,零
4,4,1,0,零
4,5,1,0,零
4,6,1,0,零
4,7,1,0,零
4,8,1,0,零
4,9,1,0,零
40,1,1,0,零
40,10,1,0,零
40,2,1,0,零
40,3,1,0,零
40,4,1,0,零
40,5,1,0,零
40,6,1,0,零
40,7,1,0,零
40,8,1,0,零
40,9,1,0,零
41,1,1,0,零
41,10,1,0,零
41,2,1,0,零
41,3,1,0,零
41,4,1,0,零
41,5,1,0,零
41,6,1,0,零
41,7,1,0,零
41,8,1,0,零
41,9,1,0,零
42,1,1,0,零
42,10,1,0,零
42,2,1,0,零
42,3,1,0,零
42,4,1,0,零
42,5,1,0,零
42,6,1,0,零
42,7,1,0,零
42,8,1,0,零
42,9,1,0,零
43,1,1,0,零
43,10,1,0,零
43,2,1,0,零
43,3,1,0,零
43,4,1,0,零
43,5,1,0,零
43,6,1,0,零
43,7,1,0,零
43,8,1,0,零
43,9,1,0,零
44,1,1,0,零
44,10,1,0,零
44,2,1,0,零
44,3,1,0,零
44,4,1,0,零
44,5,1,0,零
44,6,1,0,零
44,7,1,0,零
44,8,1,0,零
44,9,1,0,零
45,1,1,0,零
45,10,1,0,零
45,2,1,0,零
45,3,1,0,零
45,4,1,0,零
45,5,1,0,零
45,6,1,0,零
45,7,1,0,零
45,8,1,0,零
45,9,1,0,零
46,1,1,0,零
46,10,1,0,零
46,2,1,0,零
46,3,1,0,零
46,4,1,0,零
46,5,1,0,零
46,6,1,0,零
46,7,1,0,零
46,8,1,0,零
46,9,1,0,零
47,1,1,0,零
47,10,1,0,零
47,2,1,0,零
47,3,1,0,零
47,4,1,0,零
47,5,1,0,零
47,6,1,0,零
47,7,1,0,零
47,8,1,0,零
47,9,1,0,零
48,1,1,0,零
48,10,1,0,零
48,2,1,0,零
48,3,1,0,零
48,4,1,0,零
48,5,1,0,零
48,6,1,0,零
48,7,1,0,零
48,8,1,0,零
48,9,1,0,零
49,1,1,0,零
49,10,1,0,零
49,2,1,0,零
49,3,1,0,零
49,4,1,0,零
49,5,1,0,零
49,6,1,0,零
49,7,1,0,零
49,8,1,0,零
49,9,1,0,零
5,1,1,0,零
5,10,1,0,零
5,2,1,0,零
5,3,1,0,零
5,4,1,0,零
5,5,1,0,零
5,6,1,0,零
5,7,1,0,零
5,8,1,0,零
5,9,1,0,零
50,1,1,0,零
50,10,1,0,零
50,2,1,0,零
50,3,1,0,零
50,4,1,0,零
50,5,1,0,零
50,6,1,0,零
50,7,1,0,零
50,8,1,0,零
50,9,1,0,零
51,1,1,0,零
51,10,1,0,零
51,2,1,0,零
51,3,1,0,零
51,4,1,0,零
51,5,1,0,零
51,6,1,0,零
51,7,1,0,零
51,8,1,0,零
51,9,1,0,零
52,1,1,0,零
52,10,1,0,零
52,2,1,0,零
52,3,1,0,零
52,4,1,0,零
52,5,1,0,零
52,6,1,0,零
52,7,1,0,零
52,8,1,0,零
52,9,1,0,零
53,1,1,0,零
53,10,1,0,零
53,2,1,0,零
53,3,1,0,零
53,4,1,0,零
53,5,1,0,零
53,6,1,0,零
53,7,1,0,零
53,8,1,0,零
53,9,1,0,零
54,1,1,0,零
54,10,1,0,零
54,2,1,0,零
54,3,1,0,零
54,4,1,0,零
54,5,1,0,零
54,6,1,0,零
54,7,1,0,零
54,8,1,0,零
54,9,1,0,零
55,1,1,0,零
55,10,1,0,零
55,2,1,0,零
55,3,1,0,零
55,4,1,0,零
55,5,1,0,零
55,6,1,0,零
55,7,1,0,零
55,8,1,0,零
55,9,1,0,零
56,1,1,0,零
56,10,1,0,零
56,2,1,0,零
56,3,1,0,零
56,4,1,0,零
56,5,1,0,零
56,6,1,0,零
56,7,1,0,零
56,8,1,0,零
56,9,1,0,零
57,1,1,0,零
57,10,1,0,零
57,2,1,0,零
57,3,1,0,零
57,4,1,0,零
57,5,1,0,零
57,6,1,0,零
57,7,1,0,零
57,8,1,0,零
57,9,1,0,零
58,1,1,0,零
58,10,1,0,零
58,2,1,0,零
58,3,1,0,零
58,4,1,0,零
58,5,1,0,零
58,6,1,0,零
58,7,1,0,零
58,8,1,0,零
58,9,1,0,零
59,1,1,0,零
59,10,1,0,零
59,2,1,0,零
59,3,1,0,零
59,4,1,0,零
59,5,1,0,零
59,6,1,0,零
59,7,1,0,零
59,8,1,0,零
59,9,1,0,零
6,1,1,0,零
6,10,1,0,零
6,2,1,0,零
6,3,1,0,零
6,4,1,0,零
6,5,1,0,零
6,6,1,0,零
6,7,1,0,零
6,8,1,0,零
6,9,1,0,零
60,1,1,0,零
60,10,1,0,零
60,2,1,0,零
60,3,1,0,零
60,4,1,0,零
60,5,1,0,零
60,6,1,0,零
60,7,1,0,零
60,8,1,0,零
60,9,1,0,零
61,1,1,0,零
61,10,1,0,零
61,2,1,0,零
61,3,1,0,零
61,4,1,0,零
61,5,1,0,零
61,6,1,0,零
61,7,1,0,零
61,8,1,0,零
61,9,1,0,零
62,1,1,0,零
62,10,1,0,零
62,2,1,0,零
62,3,1,0,零
62,4,1,0,零
62,5,1,0,零
62,6,1,0,零
62,7,1,0,零
62,8,1,0,零
62,9,1,0,零
63,1,1,0,零
63,10,1,0,零
63,2,1,0,零
63,3,1,0,零
63,4,1,0,零
63,5,1,0,零
63,6,1,0,零
63,7,1,0,零
63,8,1,0,零
63,9,1,0,零
64,1,1,0,零
64,10,1,0,零
64,2,1,0,零
64,3,1,0,零
64,4,1,0,零
64,5,1,0,零
64,6,1,0,零
64,7,1,0,零
64,8,1,0,零
64,9,1,0,零
65,1,1,0,零
65,10,1,0,零
65,2,1,0,零
65,3,1,0,零
65,4,1,0,零
65,5,1,0,零
65,6,1,0,零
65,7,1,0,零
65,8,1,0,零
65,9,1,0,零
66,1,1,0,零
66,10,1,0,零
66,2,1,0,零
66,3,1,0,零
66,4,1,0,零
66,5,1,0,零
66,6,1,0,零
66,7,1,0,零
66,8,1,0,零
66,9,1,0,零
67,1,1,0,零
67,10,1,0,零
67,2,1,0,零
67,3,1,0,零
67,4,1,0,零
67,5,1,0,零
67,6,1,0,零
67,7,1,0,零
67,8,1,0,零
67,9,1,0,零
68,1,1,0,零
68,10,1,0,零
68,2,1,0,零
68,3,1,0,零
68,4,1,0,零
68,5,1,0,零
68,6,1,0,零
68,7,1,0,零
68,8,1,0,零
68,9,1,0,零
69,1,1,0,零
69,10,1,0,零
69,2,1,0,零
69,3,1,0,零
69,4,1,0,零
69,5,1,0,零
69,6,1,0,零
69,7,1,0,零
69,8,1,0,零
69,9,1,0,零
7,1,1,0,零
7,10,1,0,零
7,2,1,0,零
7,3,1,0,零
7,4,1,0,零
7,5,1,0,零
7,6,1,0,零
7,7,1,0,零
7,8,1,0,零
7,9,1,0,零
70,1,1,0,零
70,10,1,0,零
70,2,1,0,零
70,3,1,0,零
70,4,1,0,零
70,5,1,0,零
70,6,1,0,零
70,7,1,0,零
70,8,1,0,零
70,9,1,0,零
71,1,1,0,零
71,10,1,0,零
71,2,1,0,零
71,3,1,0,零
71,4,1,0,零
71,5,1,0,零
71,6,1,0,零
71,7,1,0,零
71,8,1,0,零
71,9,1,0,零
72,1,1,0,零
72,10,1,0,零
72,2,1,0,零
72,3,1,0,零
72,4,1,0,零
72,5,1,0,零
72,6,1,0,零
72,7,1,0,零
72,8,1,0,零
72,9,1,0,零
73,1,1,0,零
73,10,1,0,零
73,2,1,0,零
73,3,1,0,零
73,4,1,0,零
73,5,1,0,零
73,6,1,0,零
73,7,1,0,零
73,8,1,0,零
73,9,1,0,零
74,1,1,0,零
74,10,1,0,零
74,2,1,0,零
74,3,1,0,零
74,4,1,0,零
74,5,1,0,零
74,6,1,0,零
74,7,1,0,零
74,8,1,0,零
74,9,1,0,零
75,1,1,0,零
75,10,1,0,零
75,2,1,0,零
75,3,1,0,零
75,4,1,0,零
75,5,1,0,零
75,6,1,0,零
75,7,1,0,零
75,8,1,0,零
75,9,1,0,零
76,1,1,0,零
76,10,1,0,零
76,2,1,0,零
76,3,1,0,零
76,4,1,0,零
76,5,1,0,零
76,6,1,0,零
76,7,1,0,零
76,8,1,0,零
76,9,1,0,零
77,1,1,0,零
77,10,1,0,零
77,2,1,0,零
77,3,1,0,零
77,4,1,0,零
77,5,1,0,零
77,6,1,0,零
77,7,1,0,零
77,8,1,0,零
77,9,1,0,零
78,1,1,0,零
78,10,1,0,零
78,2,1,0,零
78,3,1,0,零
78,4,1,0,零
78,5,1,0,零
78,6,1,0,零
78,7,1,0,零
78,8,1,0,零
78,9,1,0,零
79,1,1,0,零
79,10,1,0,零
79,2,1,0,零
79,3,1,0,零
79,4,1,0,零
79,5,1,0,零
79,6,1,0,零
79,7,1,0,零
79,8,1,0,零
79,9,1,0,零
8,1,1,0,零
8,10,1,0,零
8,2,1,0,零
8,3,1,0,零
8,4,1,0,零
8,5,1,0,零
8,6,1,0,零
8,7,1,0,零
8,8,1,0,零
8,9,1,0,零
80,1,1,0,零
80,10,1,0,零
80,2,1,0,零
80,3,1,0,零
80,4,1,0,零
80,5,1,0,零
80,6,1,0,零
80,7,1,0,零
80,8,1,0,零
80,9,1,0,零
81,1,1,0,零
81,10,1,0,零
81,2,1,0,零
81,3,1,0,零
81,4,1,0,零
81,5,1,0,零
81,6,1,0,零
81,7,1,0,零
81,8,1,0,零
81,9,1,0,零
82,1,1,0,零
82,10,1,0,零
82,2,1,0,零
82,3,1,0,零
82,4,1,0,零
82,5,1,0,零
82,6,1,0,零
82,7,1,0,零
82,8,1,0,零
82,9,1,0,零
83,1,1,0,零
83,10,1,0,零
83,2,1,0,零
83,3,1,0,零
83,4,1,0,零
83,5,1,0,零
83,6,1,0,零
83,7,1,0,零
83,8,1,0,零
83,9,1,0,零
84,1,1,0,零
84,10,1,0,零
84,2,1,0,零
84,3,1,0,零
84,4,1,0,零
84,5,1,0,零
84,6,1,0,零
84,7,1,0,零
84,8,1,0,零
84,9,1,0,零
85,1,1,0,零
85,10,1,0,零
85,2,1,0,零
85,3,1,0,零
85,4,1,0,零
85,5,1,0,零
85,6,1,0,零
85,7,1,0,零
85,8,1,0,零
85,9,1,0,零
86,1,1,0,零
86,10,1,0,零
86,2,1,0,零
86,3,1,0,零
86,4,1,0,零
86,5,1,0,零
86,6,1,0,零
86,7,1,0,零
86,8,1,0,零
86,9,1,0,零
87,1,1,0,零
87,10,1,0,零
87,2,1,0,零
87,3,1,0,零
87,4,1,0,零
87,5,1,0,零
87,6,1,0,零
87,7,1,0,零
87,8,1,0,零
87,9,1,0,零
88,1,1,0,零
88,10,1,0,零
88,2,1,0,零
88,3,1,0,零
88,4,1,0,零
88,5,1,0,零
88,6,1,0,零
88,7,1,0,零
88,8,1,0,零
88,9,1,0,零
89,1,1,0,零
89,10,1,0,零
89,2,1,0,零
89,3,1,0,零
89,4,1,0,零
89,5,1,0,零
89,6,1,0,零
89,7,1,0,零
89,8,1,0,零
89,9,1,0,零
9,1,1,0,零
9,10,1,0,零
9,2,1,0,零
9,3,1,0,零
9,4,1,0,零
9,5,1,0,零
9,6,1,0,零
9,7,1,0,零
9,8,1,0,零
9,9,1,0,零
90,1,1,0,零
90,10,1,0,零
90,2,1,0,零
90,3,1,0,零
90,4,1,0,零
90,5,1,0,零
90,6,1,0,零
90,7,1,0,零
90,8,1,0,零
90,9,1,0,零
91,1,1,0,零
91,10,1,0,零
91,2,1,0,零
91,3,1,0,零
91,4,1,0,零
91,5,1,0,零
91,6,1,0,零
91,7,1,0,零
91,8,1,0,零
91,9,1,0,零
92,1,1,0,零
92,10,1,0,零
92,2,1,0,零
92,3,1,0,零
92,4,1,0,零
92,5,1,0,零
92,6,1,0,零
92,7,1,0,零
92,8,1,0,零
92,9,1,0,零
93,1,1,0,零
93,10,1,0,零
93,2,1,0,零
93,3,1,0,零
93,4,1,0,零
93,5,1,0,零
93,6,1,0,零
93,7,1,0,零
93,8,1,0,零
93,9,1,0,零
94,1,1,0,零
94,10,1,0,零
94,2,1,0,零
94,3,1,0,零
94,4,1,0,零
94,5,1,0,零
94,6,1,0,零
94,7,1,0,零
94,8,1,0,零
94,9,1,0,零
95,1,1,0,零
95,10,1,0,零
95,2,1,0,零
95,3,1,0,零
95,4,1,0,零
95,5,1,0,零
95,6,1,0,零
95,7,1,0,零
95,8,1,0,零
95,9,1,0,零
96,1,1,0,零
96,10,1,0,零
96,2,1,0,零
96,3,1,0,零
96,4,1,0,零
96,5,1,0,零
96,6,1,0,零
96,7,1,0,零
96,8,1,0,零
96,9,1,0,零
97,1,1,0,零
97,10,1,0,零
97,2,1,0,零
97,3,1,0,零
97,4,1,0,零
97,5,1,0,零
97,6,1,0,零
97,7,1,0,零
97,8,1,0,零
97,9,1,0,零
98,1,1,0,零
98,10,1,0,零
98,2,1,0,零
98,3,1,0,零
98,4,1,0,零
98,5,1,0,零
98,6,1,0,零
98,7,1,0,零
98,8,1,0,零
98,9,1,0,零
99,1,1,0,零
99,10,1,0,零
99,2,1,0,零
99,3,1,0,零
99,4,1,0,零
99,5,1,0,零
99,6,1,0,零
99,7,1,0,零
99,8,1,0,零
99,9,1,0,零
1,1,2,1,一
1,10,2,1,一
1,2,2,1,一
1,3,2,1,一
1,4,2,1,一
1,5,2,1,一
1,6,2,1,一
1,7,2,1,一
1,8,2,1,一
1,9,2,1,一
10,1,2,1,一
10,10,2,1,一
10,2,2,1,一
10,3,2,1,一
10,4,2,1,一
10,5,2,1,一
10,6,2,1,一
10,7,2,1,一
10,8,2,1,一
10,9,2,1,一
100,1,2,1,一
100,10,2,1,一
100,2,2,1,一
100,3,2,1,一
100,4,2,1,一
100,5,2,1,一
100,6,2,1,一
100,7,2,1,一
100,8,2,1,一
100,9,2,1,一
11,1,2,1,一
11,10,2,1,一
11,2,2,1,一
11,3,2,1,一
11,4,2,1,一
11,5,2,1,一
11,6,2,1,一
11,7,2,1,一
11,8,2,1,一
11,9,2,1,一
12,1,2,1,一
12,10,2,1,一
12,2,2,1,一
12,3,2,1,一
12,4,2,1,一
12,5,2,1,一
12,6,2,1,一
12,7,2,1,一
12,8,2,1,一
12,9,2,1,一
13,1,2,1,一
13,10,2,1,一
13,2,2,1,一
13,3,2,1,一
13,4,2,1,一
13,5,2,1,一
13,6,2,1,一
13,7,2,1,一
13,8,2,1,一
13,9,2,1,一
14,1,2,1,一
14,10,2,1,一
14,2,2,1,一
14,3,2,1,一
14,4,2,1,一
14,5,2,1,一
14,6,2,1,一
14,7,2,1,一
14,8,2,1,一
14,9,2,1,一
15,1,2,1,一
15,10,2,1,一
15,2,2,1,一
15,3,2,1,一
15,4,2,1,一
15,5,2,1,一
15,6,2,1,一
15,7,2,1,一
15,8,2,1,一
15,9,2,1,一
16,1,2,1,一
16,10,2,1,一
16,2,2,1,一
16,3,2,1,一
16,4,2,1,一
16,5,2,1,一
16,6,2,1,一
16,7,2,1,一
16,8,2,1,一
16,9,2,1,一
17,1,2,1,一
17,10,2,1,一
17,2,2,1,一
17,3,2,1,一
17,4,2,1,一
17,5,2,1,一
17,6,2,1,一
17,7,2,1,一
17,8,2,1,一
17,9,2,1,一
18,1,2,1,一
18,10,2,1,一
18,2,2,1,一
18,3,2,1,一
18,4,2,1,一
18,5,2,1,一
18,6,2,1,一
18,7,2,1,一
18,8,2,1,一
18,9,2,1,一
19,1,2,1,一
19,10,2,1,一
19,2,2,1,一
19,3,2,1,一
19,4,2,1,一
19,5,2,1,一
19,6,2,1,一
19,7,2,1,一
19,8,2,1,一
19,9,2,1,一
2,1,2,1,一
2,10,2,1,一
2,2,2,1,一
2,3,2,1,一
2,4,2,1,一
2,5,2,1,一
2,6,2,1,一
2,7,2,1,一
2,8,2,1,一
2,9,2,1,一
20,1,2,1,一
20,10,2,1,一
20,2,2,1,一
20,3,2,1,一
20,4,2,1,一
20,5,2,1,一
20,6,2,1,一
20,7,2,1,一
20,8,2,1,一
20,9,2,1,一
21,1,2,1,一
21,10,2,1,一
21,2,2,1,一
21,3,2,1,一
21,4,2,1,一
21,5,2,1,一
21,6,2,1,一
21,7,2,1,一
21,8,2,1,一
21,9,2,1,一
22,1,2,1,一
22,10,2,1,一
22,2,2,1,一
22,3,2,1,一
22,4,2,1,一
22,5,2,1,一
22,6,2,1,一
22,7,2,1,一
22,8,2,1,一
22,9,2,1,一
23,1,2,1,一
23,10,2,1,一
23,2,2,1,一
23,3,2,1,一
23,4,2,1,一
23,5,2,1,一
23,6,2,1,一
23,7,2,1,一
23,8,2,1,一
23,9,2,1,一
24,1,2,1,一
24,10,2,1,一
24,2,2,1,一
24,3,2,1,一
24,4,2,1,一
24,5,2,1,一
24,6,2,1,一
24,7,2,1,一
24,8,2,1,一
24,9,2,1,一
25,1,2,1,一
25,10,2,1,一
25,2,2,1,一
25,3,2,1,一
25,4,2,1,一
25,5,2,1,一
25,6,2,1,一
25,7,2,1,一
25,8,2,1,一
25,9,2,1,一
26,1,2,1,一
26,10,2,1,一
26,2,2,1,一
26,3,2,1,一
26,4,2,1,一
26,5,2,1,一
26,6,2,1,一
26,7,2,1,一
26,8,2,1,一
26,9,2,1,一
27,1,2,1,一
27,10,2,1,一
27,2,2,1,一
27,3,2,1,一
27,4,2,1,一
27,5,2,1,一
27,6,2,1,一
27,7,2,1,一
27,8,2,1,一
27,9,2,1,一
28,1,2,1,一
28,10,2,1,一
28,2,2,1,一
28,3,2,1,一
28,4,2,1,一
28,5,2,1,一
28,6,2,1,一
28,7,2,1,一
28,8,2,1,一
28,9,2,1,一
29,1,2,1,一
29,10,2,1,一
29,2,2,1,一
29,3,2,1,一
29,4,2,1,一
29,5,2,1,一
29,6,2,1,一
29,7,2,1,一
29,8,2,1,一
29,9,2,1,一
3,1,2,1,一
3,10,2,1,一
3,2,2,1,一
3,3,2,1,一
3,4,2,1,一
3,5,2,1,一
3,6,2,1,一
3,7,2,1,一
3,8,2,1,一
3,9,2,1,一
30,1,2,1,一
30,10,2,1,一
30,2,2,1,一
30,3,2,1,一
30,4,2,1,一
30,5,2,1,一
30,6,2,1,一
30,7,2,1,一
30,8,2,1,一
30,9,2,1,一
31,1,2,1,一
31,10,2,1,一
31,2,2,1,一
31,3,2,1,一
31,4,2,1,一
31,5,2,1,一
31,6,2,1,一
31,7,2,1,一
31,8,2,1,一
31,9,2,1,一
32,1,2,1,一
32,10,2,1,一
32,2,2,1,一
32,3,2,1,一
32,4,2,1,一
32,5,2,1,一
32,6,2,1,一
32,7,2,1,一
32,8,2,1,一
32,9,2,1,一
33,1,2,1,一
33,10,2,1,一
33,2,2,1,一
33,3,2,1,一
33,4,2,1,一
33,5,2,1,一
33,6,2,1,一
33,7,2,1,一
33,8,2,1,一
33,9,2,1,一
34,1,2,1,一
34,10,2,1,一
34,2,2,1,一
34,3,2,1,一
34,4,2,1,一
34,5,2,1,一
34,6,2,1,一
34,7,2,1,一
34,8,2,1,一
34,9,2,1,一
35,1,2,1,一
35,10,2,1,一
35,2,2,1,一
35,3,2,1,一
35,4,2,1,一
35,5,2,1,一
35,6,2,1,一
35,7,2,1,一
35,8,2,1,一
35,9,2,1,一
36,1,2,1,一
36,10,2,1,一
36,2,2,1,一
36,3,2,1,一
36,4,2,1,一
36,5,2,1,一
36,6,2,1,一
36,7,2,1,一
36,8,2,1,一
36,9,2,1,一
37,1,2,1,一
37,10,2,1,一
37,2,2,1,一
37,3,2,1,一
37,4,2,1,一
37,5,2,1,一
37,6,2,1,一
37,7,2,1,一
37,8,2,1,一
37,9,2,1,一
38,1,2,1,一
38,10,2,1,一
38,2,2,1,一
38,3,2,1,一
38,4,2,1,一
38,5,2,1,一
38,6,2,1,一
38,7,2,1,一
38,8,2,1,一
38,9,2,1,一
39,1,2,1,一
39,10,2,1,一
39,2,2,1,一
39,3,2,1,一
39,4,2,1,一
39,5,2,1,一
39,6,2,1,一
39,7,2,1,一
39,8,2,1,一
39,9,2,1,一
4,1,2,1,一
4,10,2,1,一
4,2,2,1,一
4,3,2,1,一
4,4,2,1,一
4,5,2,1,一
4,6,2,1,一
4,7,2,1,一
4,8,2,1,一
4,9,2,1,一
40,1,2,1,一
40,10,2,1,一
40,2,2,1,一
40,3,2,1,一
40,4,2,1,一
40,5,2,1,一
40,6,2,1,一
40,7,2,1,一
40,8,2,1,一
40,9,2,1,一
41,1,2,1,一
41,10,2,1,一
41,2,2,1,一
41,3,2,1,一
41,4,2,1,一
41,5,2,1,一
41,6,2,1,一
41,7,2,1,一
41,8,2,1,一
41,9,2,1,一
42,1,2,1,一
42,10,2,1,一
42,2,2,1,一
42,3,2,1,一
42,4,2,1,一
42,5,2,1,一
42,6,2,1,一
42,7,2,1,一
42,8,2,1,一
42,9,2,1,一
43,1,2,1,一
43,10,2,1,一
43,2,2,1,一
43,3,2,1,一
43,4,2,1,一
43,5,2,1,一
43,6,2,1,一
43,7,2,1,一
43,8,2,1,一
43,9,2,1,一
44,1,2,1,一
44,10,2,1,一
44,2,2,1,一
44,3,2,1,一
44,4,2,1,一
44,5,2,1,一
44,6,2,1,一
44,7,2,1,一
44,8,2,1,一
44,9,2,1,一
45,1,2,1,一
45,10,2,1,一
45,2,2,1,一
45,3,2,1,一
45,4,2,1,一
45,5,2,1,一
45,6,2,1,一
45,7,2,1,一
45,8,2,1,一
45,9,2,1,一
46,1,2,1,一
46,10,2,1,一
46,2,2,1,一
46,3,2,1,一
46,4,2,1,一
46,5,2,1,一
46,6,2,1,一
46,7,2,1,一
46,8,2,1,一
46,9,2,1,一
47,1,2,1,一
47,10,2,1,一
47,2,2,1,一
47,3,2,1,一
47,4,2,1,一
47,5,2,1,一
47,6,2,1,一
47,7,2,1,一
47,8,2,1,一
47,9,2,1,一
48,1,2,1,一
48,10,2,1,一
48,2,2,1,一
48,3,2,1,一
48,4,2,1,一
48,5,2,1,一
48,6,2,1,一
48,7,2,1,一
48,8,2,1,一
48,9,2,1,一
49,1,2,1,一
49,10,2,1,一
49,2,2,1,一
49,3,2,1,一
49,4,2,1,一
49,5,2,1,一
49,6,2,1,一
49,7,2,1,一
49,8,2,1,一
49,9,2,1,一
